# PulseTrace recording
# session_id: 2026-05-10T13-18-01
# device: OnePlus CPH2449 (Android 36)
# started_at: 1778411881333
timestamp_ns,red,luma,coverage
4559508566800,218.154,76.093,1.0000
4559517838363,218.148,76.100,1.0000
4559548987269,218.142,76.108,1.0000
4559561987738,218.164,76.119,1.0000
4559584939509,218.180,76.128,1.0000
4559597778884,218.186,76.129,1.0000
4559631846592,218.173,76.127,1.0000
4559640420290,218.220,76.135,1.0000
4559663887946,218.218,76.138,1.0000
4559679818988,218.187,76.138,1.0000
4559702880811,218.217,76.147,1.0000
4559730426071,218.215,76.144,1.0000
4559744853884,218.197,76.131,1.0000
4559778059769,218.214,76.137,1.0000
4559790529144,218.206,76.146,1.0000
4559810569925,218.196,76.158,1.0000
4559841659248,218.179,76.149,1.0000
4559865268727,218.177,76.140,1.0000
4559870785394,218.211,76.143,1.0000
4559904538936,218.238,76.140,1.0000
4559908912269,218.257,76.140,1.0000
4559924240498,218.273,76.156,1.0000
4559944996644,218.290,76.160,1.0000
4559973036748,218.282,76.154,1.0000
4560007423206,218.267,76.158,1.0000
4560018357842,218.264,76.163,1.0000
4560040409769,218.274,76.168,1.0000
4560048591540,218.262,76.167,1.0000
4560072571748,218.284,76.162,1.0000
4560088322061,218.296,76.172,1.0000
4560119327217,218.282,76.167,1.0000
4560128767998,218.280,76.161,1.0000
4560150573258,218.287,76.180,1.0000
4560178845394,218.295,76.187,1.0000
4560191787008,218.314,76.183,1.0000
4560209561123,218.334,76.188,1.0000
4560226265394,218.312,76.184,1.0000
4560251908988,218.258,76.150,1.0000
4560269101279,218.194,76.116,1.0000
4560308373415,218.127,76.085,1.0000
4560313722894,218.031,76.054,1.0000
4560330884925,217.960,76.035,1.0000
4560356781279,217.911,76.006,1.0000
4560395138623,217.883,75.996,1.0000
4560398512998,217.842,75.975,1.0000
4560418383623,217.843,75.981,1.0000
4560432621227,217.842,75.981,1.0000
4560456387425,217.831,75.978,1.0000
4560485294613,217.829,75.988,1.0000
4560495386592,217.807,75.978,1.0000
4560519669352,217.817,75.969,1.0000
4560535475185,217.795,75.956,1.0000
4560582980185,217.803,75.976,1.0000
4560597917581,217.825,75.990,1.0000
4560615129248,217.836,75.989,1.0000
4560636793779,217.842,75.993,1.0000
4560663434300,217.814,75.979,1.0000
4560689158154,217.795,75.968,1.0000
4560696157737,217.811,75.972,1.0000
4560719785862,217.822,75.969,1.0000
4560749235029,217.832,75.976,1.0000
4560773240550,217.802,75.953,1.0000
4560782285914,217.801,75.964,1.0000
4560799452842,217.789,75.979,1.0000
4560821025029,217.825,75.977,1.0000
4560841669977,217.844,75.983,1.0000
4560869400185,217.846,75.981,1.0000
4560884625914,217.838,75.969,1.0000
4560905312060,217.817,75.954,1.0000
4560926282217,217.839,75.964,1.0000
4560956781071,217.872,75.966,1.0000
4560964339977,217.887,75.974,1.0000
4560979697946,217.889,75.968,1.0000
4561006537789,217.884,75.976,1.0000
4561023722841,217.899,75.970,1.0000
4561063608414,217.936,75.965,1.0000
4561085515081,217.958,75.986,1.0000
4561101006435,217.999,76.010,1.0000
4561126097581,218.030,76.029,1.0000
4561149684456,218.038,76.024,1.0000
4561165151696,218.025,76.024,1.0000
4561183259977,218.029,76.024,1.0000
4561205291852,218.009,76.004,1.0000
4561233318571,218.010,75.992,1.0000
4561249215341,218.033,75.999,1.0000
4561263997737,218.069,76.005,1.0000
4561286461487,218.090,76.013,1.0000
4561318198623,218.115,76.004,1.0000
4561328942008,218.155,76.021,1.0000
4561360098987,218.218,76.032,1.0000
4561377317425,218.253,76.041,1.0000
4561393841175,218.257,76.047,1.0000
4561419645185,218.244,76.042,1.0000
4561440998727,218.200,76.033,1.0000
4561457810758,218.115,76.003,1.0000
4561498799664,218.026,75.973,1.0000
4561500963831,217.965,75.959,1.0000
4561510802581,217.895,75.933,1.0000
4561526161748,217.839,75.895,1.0000
4561553801227,217.780,75.876,1.0000
4561574164195,217.767,75.866,1.0000
4561604578362,217.790,75.864,1.0000
4561617379195,217.766,75.842,1.0000
4561627693623,217.742,75.826,1.0000
4561646844508,217.743,75.826,1.0000
4561674824039,217.740,75.828,1.0000
